episode_number,success_episode,failure_episode,episode_reward,episode_step,ego_safety_score,social_safety_score,timelapse
1211,False,True,-221,48,0.9791666666666666,0.9375,8.704869031906128
1212,False,True,-341,159,0.9685534591194969,0.9371069182389937,28.1108820438385
1213,False,True,-213,25,0.92,0.8,4.207524061203003
1214,True,False,163,64,1.0,0.921875,11.519661903381348
1215,False,True,-214,28,1.0,0.9642857142857143,4.800786972045898
1216,True,False,166,67,1.0,0.9850746268656716,11.666971921920776
1217,False,True,-235,52,1.0,0.9038461538461539,9.202327966690063
1218,False,True,-211,20,0.95,0.8,3.4571521282196045
1219,False,True,-219,41,0.9512195121951219,0.9512195121951219,7.200548887252808
1220,False,True,-216,33,0.9393939393939394,1.0,5.782104969024658
1221,False,True,-273,110,0.9727272727272728,0.9545454545454546,19.123093128204346
1222,True,False,163,72,1.0,0.9305555555555556,12.77845287322998
1223,False,True,-226,56,0.9642857142857143,0.9821428571428571,9.957316875457764
1224,False,True,-236,53,0.9622641509433962,0.8867924528301887,9.876843929290771
1225,True,False,162,67,1.0,1.0,12.303455114364624
1226,False,True,-219,34,0.9117647058823529,0.9705882352941176,5.675910949707031
1227,False,True,-215,28,1.0,1.0,4.930003881454468
1228,False,True,-212,26,1.0,1.0,4.586871862411499
1229,False,True,-239,61,0.9672131147540983,0.9508196721311475,11.330868005752563
1230,True,False,168,71,1.0,0.9295774647887324,12.434775829315186
1231,False,True,-241,62,0.967741935483871,0.935483870967742,10.632251977920532
1232,False,True,-228,55,1.0,0.8545454545454545,9.994277954101562
1233,False,True,-228,58,0.9137931034482758,0.8793103448275862,10.563649892807007
1234,True,False,153,82,0.9878048780487805,0.9634146341463414,13.97994589805603
1235,False,True,-234,48,0.9791666666666666,0.9791666666666666,8.34260606765747
1236,True,False,143,97,1.0,0.9484536082474226,17.439953088760376
1237,True,False,172,70,1.0,0.9,12.851633071899414
1238,True,False,173,64,0.984375,0.90625,11.569704055786133
1239,False,True,-220,47,0.9574468085106383,0.9574468085106383,8.384369850158691
1240,False,True,-213,24,0.9166666666666666,0.875,4.19494104385376
1241,True,False,171,64,1.0,0.953125,11.899346828460693
1242,True,False,168,76,0.9736842105263158,0.9078947368421053,13.45744800567627
1243,True,False,166,70,1.0,0.9571428571428572,12.346522092819214
1244,True,False,169,66,0.9848484848484849,0.9545454545454546,11.687891006469727
1245,True,False,166,74,0.9459459459459459,0.9459459459459459,13.371487855911255
1246,False,True,-215,38,1.0,1.0,6.848658800125122
1247,False,True,-241,66,0.9848484848484849,0.9393939393939394,11.448121070861816
1248,True,False,124,108,0.9907407407407407,0.9444444444444444,19.663120985031128
1249,False,True,-256,84,0.9523809523809523,0.9404761904761905,15.320091009140015
1250,True,False,141,97,0.9690721649484536,0.9587628865979382,17.148249864578247
1251,False,True,-210,22,1.0,0.9090909090909091,3.6720612049102783
1252,False,True,-215,31,0.967741935483871,0.8387096774193549,5.408378839492798
1253,False,True,-224,44,1.0,0.8863636363636364,8.39410400390625
1254,False,True,-229,57,0.9824561403508771,0.9824561403508771,10.355853080749512
1255,True,False,163,73,1.0,0.9589041095890412,13.326744079589844
1256,False,True,-260,92,0.9565217391304348,0.8804347826086957,16.57027506828308
1257,False,True,-216,43,0.9534883720930233,0.9534883720930233,7.73239278793335
1258,False,True,-218,39,0.9743589743589743,0.8717948717948718,6.923147916793823
1259,True,False,169,67,1.0,0.9701492537313433,11.760470151901245
1260,False,True,-211,22,0.9545454545454546,0.9545454545454546,3.7102577686309814
1261,True,False,151,88,1.0,0.9772727272727273,15.359233856201172
1262,False,True,-234,56,0.9642857142857143,0.9285714285714286,9.70794415473938
1263,False,True,-215,32,0.9375,0.96875,5.514447927474976
1264,True,False,170,71,1.0,0.9154929577464789,12.781637191772461
1265,False,True,-252,68,1.0,0.9705882352941176,11.608155965805054
1266,False,True,-215,32,0.9375,0.96875,5.560233116149902
1267,False,True,-213,30,0.9,0.9333333333333333,5.2872819900512695
1268,True,False,163,80,0.975,0.9875,13.941077947616577
1269,False,True,-324,144,0.9652777777777778,0.9236111111111112,26.15072512626648
1270,False,True,-222,38,0.9473684210526316,0.8421052631578947,6.500961065292358
1271,False,True,-220,39,0.9487179487179487,0.8205128205128205,6.627787828445435
1272,False,True,-256,76,0.9868421052631579,0.868421052631579,14.350503206253052
1273,False,True,-216,28,0.9642857142857143,0.8571428571428572,4.8995201587677
1274,False,True,-217,38,0.9473684210526316,0.8947368421052632,6.57212495803833
1275,True,False,170,66,1.0,0.9545454545454546,11.940139055252075
1276,False,True,-208,21,0.9047619047619048,0.9047619047619048,3.7205810546875
1277,True,False,174,62,1.0,0.9516129032258065,12.440070867538452
1278,False,True,-214,32,0.96875,0.90625,5.587528944015503
1279,False,True,-256,75,0.9866666666666667,0.88,13.877107858657837
1280,False,True,-245,68,1.0,0.9558823529411765,11.732593059539795
1281,True,False,96,144,0.9930555555555556,0.9375,24.910330057144165
1282,False,True,-367,198,0.9848484848484849,0.9292929292929293,35.66792917251587
1283,False,True,-283,102,1.0,0.9215686274509804,18.90082311630249
1284,False,True,-215,30,0.9666666666666667,1.0,5.482927083969116
1285,True,False,90,148,0.9932432432432432,0.9256756756756757,27.324497938156128
1286,False,True,-260,81,0.9753086419753086,0.962962962962963,14.929189920425415
1287,False,True,-217,39,0.9487179487179487,0.9743589743589743,6.840749979019165
1288,False,True,-247,71,0.971830985915493,0.8028169014084507,12.572706937789917
1289,False,True,-219,37,0.972972972972973,0.8648648648648649,6.644784927368164
1290,False,True,-262,86,0.9651162790697675,0.8953488372093024,15.856035947799683
1291,True,False,170,72,1.0,1.0,12.828142166137695
1292,False,True,-237,67,0.9850746268656716,0.9402985074626866,11.775935888290405
1293,False,True,-234,64,0.984375,0.984375,11.417752027511597
1294,False,True,-222,36,1.0,0.9444444444444444,6.1626081466674805
1295,False,True,-216,42,0.9523809523809523,0.9285714285714286,7.2062668800354
1296,False,True,-249,76,0.9342105263157895,0.881578947368421,14.122196912765503
1297,False,True,-211,27,0.962962962962963,0.962962962962963,4.716990947723389
1298,True,False,175,59,1.0,0.9491525423728814,11.84299087524414
1299,True,False,167,67,0.9850746268656716,0.9253731343283582,12.283221006393433
1300,False,True,-217,41,0.975609756097561,0.926829268292683,7.046914100646973
1301,False,True,-250,92,0.9347826086956522,0.9347826086956522,16.105656147003174
1302,False,True,-240,63,1.0,1.0,10.914243936538696
1303,False,True,-210,26,1.0,1.0,4.572933912277222
1304,True,False,169,73,1.0,0.9589041095890412,12.751328945159912
1305,True,False,138,101,0.9801980198019802,0.8712871287128713,17.928357124328613
1306,False,True,-296,107,1.0,0.9158878504672897,18.977883100509644
1307,True,False,120,113,0.9734513274336283,0.9380530973451328,19.635265111923218
1308,False,True,-211,26,1.0,0.9230769230769231,4.422789096832275
1309,False,True,-244,60,0.95,0.9166666666666666,10.254634857177734
1310,False,True,-214,34,0.9705882352941176,0.9411764705882353,5.745260953903198
1311,False,True,-215,38,0.9736842105263158,0.8421052631578947,6.60747218132019
1312,True,False,170,68,0.9411764705882353,0.9411764705882353,12.223453998565674
1313,True,False,168,67,1.0,1.0,12.2136390209198
1314,True,False,156,77,0.987012987012987,0.9090909090909091,13.792887926101685
1315,False,True,-222,45,1.0,0.8888888888888888,7.899588108062744
1316,False,True,-220,40,0.95,0.925,6.978129148483276
1317,False,True,-262,95,0.9894736842105263,0.9789473684210527,16.82094407081604
1318,True,False,127,103,0.9902912621359223,0.941747572815534,18.664865016937256
1319,False,True,-219,30,0.9666666666666667,1.0,5.074719190597534
1320,False,True,-222,44,0.9772727272727273,0.8636363636363636,7.84257698059082
1321,False,True,-252,84,0.9880952380952381,0.8452380952380952,15.544767141342163
1322,False,True,-223,48,0.9791666666666666,1.0,8.588101148605347
1323,False,True,-216,33,0.9696969696969697,1.0,5.776127099990845
1324,True,False,158,77,1.0,0.974025974025974,13.405280113220215
1325,False,True,-224,40,1.0,0.9,7.0261430740356445
1326,False,True,-212,24,1.0,0.9583333333333334,4.202790975570679
1327,False,True,-238,66,0.9696969696969697,0.9848484848484849,11.554937839508057
1328,False,True,-229,45,0.9555555555555556,0.9777777777777777,7.6509850025177
1329,False,True,-217,34,0.9705882352941176,0.9117647058823529,5.945491075515747
1330,True,False,100,130,0.9692307692307692,0.9076923076923077,22.723364114761353
1331,True,False,154,83,0.9759036144578314,0.8313253012048193,15.308099031448364
1332,True,False,170,72,0.9861111111111112,0.9444444444444444,12.434684991836548
1333,False,True,-213,28,0.8928571428571429,0.8571428571428572,4.599546909332275
1334,False,True,-230,46,0.9782608695652174,0.8913043478260869,8.060935020446777
1335,False,True,-237,61,1.0,0.9180327868852459,10.683671951293945
1336,False,True,-212,26,1.0,0.9230769230769231,4.434583902359009
1337,False,True,-263,92,0.9782608695652174,0.8586956521739131,17.634997844696045
1338,False,True,-212,26,1.0,0.8846153846153846,4.433545112609863
1339,False,True,-216,33,0.9090909090909091,0.8787878787878788,5.9830780029296875
1340,False,True,-222,48,0.9583333333333334,0.9583333333333334,8.897469997406006
1341,False,True,-214,27,1.0,0.9259259259259259,4.680992126464844
1342,False,True,-268,96,0.9895833333333334,0.9791666666666666,17.030508995056152
1343,False,True,-223,51,0.9803921568627451,0.9607843137254902,9.03361988067627
1344,False,True,-214,28,0.9285714285714286,1.0,4.8055360317230225
1345,False,True,-224,30,1.0,0.9333333333333333,5.34161114692688
1346,False,True,-209,22,0.9545454545454546,0.9545454545454546,3.8846089839935303
1347,False,True,-209,24,1.0,0.9583333333333334,3.9981908798217773
1348,True,False,170,68,1.0,0.9852941176470589,12.187177181243896
1349,False,True,-210,26,0.9230769230769231,0.9615384615384616,4.5806450843811035
1350,False,True,-239,55,1.0,0.9636363636363636,9.737546920776367
1351,True,False,146,93,1.0,0.8924731182795699,17.42674207687378
1352,False,True,-210,19,1.0,0.9473684210526316,3.2566449642181396
1353,True,False,124,116,0.9741379310344828,0.9137931034482758,20.59101700782776
1354,False,True,-215,22,0.9090909090909091,1.0,3.769774913787842
1355,True,False,108,125,0.992,0.9359999999999999,22.44921088218689
1356,False,True,-285,108,0.9814814814814815,0.8796296296296297,19.28695583343506
1357,False,True,-223,40,0.925,0.925,7.680948972702026
1358,False,True,-216,39,0.9743589743589743,0.8205128205128205,7.1700029373168945
1359,False,True,-262,81,0.9876543209876543,0.8271604938271605,14.474004030227661
1360,True,False,100,151,0.9801324503311258,0.9205298013245033,27.353519916534424
1361,False,True,-211,22,0.9545454545454546,0.9090909090909091,4.1644861698150635
1362,False,True,-221,44,0.9772727272727273,0.9545454545454546,7.728121995925903
1363,False,True,-239,46,0.9565217391304348,0.9565217391304348,7.920659065246582
1364,False,True,-215,32,0.9375,0.9375,5.962882995605469
1365,False,True,-236,46,0.9782608695652174,0.9130434782608696,8.267139911651611
1366,False,True,-225,54,0.9814814814814815,1.0,9.0765700340271
1367,False,True,-231,50,0.96,0.86,9.36028003692627
1368,False,True,-257,74,0.9864864864864865,0.9459459459459459,12.963056087493896
1369,False,True,-210,24,0.9166666666666666,0.9166666666666666,3.9903199672698975
1370,False,True,-258,82,0.9634146341463414,0.9512195121951219,14.268959045410156
1371,False,True,-222,33,0.9696969696969697,0.8484848484848485,5.753667116165161
1372,False,True,-209,18,0.9444444444444444,0.9444444444444444,3.1652750968933105
1373,False,True,-391,205,0.9951219512195122,0.9463414634146341,37.20257496833801
1374,False,True,-212,29,0.9655172413793104,1.0,4.862276077270508
1375,True,False,102,134,1.0,0.917910447761194,24.14769196510315
1376,True,False,125,109,0.981651376146789,0.9174311926605505,19.960949897766113
1377,False,True,-224,37,0.9459459459459459,0.8108108108108107,6.68475604057312
1378,False,True,-215,31,1.0,0.935483870967742,5.501016139984131
1379,False,True,-241,61,0.9672131147540983,0.9344262295081968,11.175143003463745
1380,True,False,146,92,0.967391304347826,0.9239130434782609,16.81680178642273
1381,False,True,-231,51,0.9411764705882353,0.9411764705882353,8.734363079071045
1382,False,True,-222,41,0.926829268292683,0.8536585365853658,7.410365104675293
1383,False,True,-251,74,0.9864864864864865,0.972972972972973,13.054662942886353
1384,False,True,-228,45,0.9555555555555556,1.0,7.752243995666504
1385,False,True,-224,34,0.9705882352941176,0.9411764705882353,6.080331802368164
1386,True,False,143,100,0.98,0.97,18.987737894058228
1387,False,True,-235,64,0.953125,0.890625,11.314779996871948
1388,False,True,-229,67,0.9552238805970149,0.9402985074626866,12.210413932800293
1389,False,True,-219,33,1.0,1.0,5.722522974014282
1390,False,True,-218,40,0.975,0.9,7.031216859817505
1391,False,True,-245,61,0.9508196721311475,0.8688524590163934,10.537975072860718
1392,False,True,-276,100,0.98,0.95,17.69292116165161
1393,False,True,-242,50,0.94,0.88,8.571532964706421
1394,True,False,161,75,0.9866666666666667,0.9466666666666667,13.275624990463257
1395,False,True,-235,50,0.92,0.9,8.953037023544312
1396,False,True,-223,54,0.9814814814814815,0.962962962962963,9.562860012054443
1397,False,True,-215,30,0.9333333333333333,0.8,5.343893766403198
1398,False,True,-251,75,0.9866666666666667,0.9733333333333334,13.931861877441406
1399,True,False,167,70,0.9857142857142858,0.9142857142857143,12.606997966766357
1400,False,True,-278,106,0.9056603773584906,0.9528301886792453,19.280392169952393
1401,True,False,69,172,0.9883720930232558,0.9593023255813954,30.461366176605225
1402,False,True,-246,64,1.0,0.96875,11.824495077133179
1403,True,False,144,90,0.9888888888888889,0.9555555555555556,16.2014319896698
1404,False,True,-356,187,0.9518716577540107,0.9144385026737968,35.53972101211548
1405,True,False,163,75,0.9333333333333333,0.9066666666666666,13.535551071166992
1406,False,True,-280,101,0.9702970297029703,0.8811881188118812,18.571630001068115
1407,False,True,-206,21,0.9047619047619048,0.9047619047619048,3.6019060611724854
1408,False,True,-221,44,1.0,1.0,7.688995838165283
1409,True,False,128,110,1.0,0.9454545454545454,19.205880880355835
1410,False,True,-355,189,0.9894179894179894,0.9788359788359788,33.54296898841858
1411,False,True,-212,37,0.9459459459459459,0.8378378378378378,6.522669076919556
1412,False,True,-257,72,0.9861111111111112,0.9722222222222222,12.984714984893799
1413,False,True,-261,72,0.9444444444444444,0.8472222222222222,13.188416957855225
1414,False,True,-269,96,0.9791666666666666,0.9375,18.267271995544434
1415,False,True,-234,50,1.0,0.98,8.653234004974365
1416,True,False,161,69,0.927536231884058,0.9130434782608696,12.54476284980774
1417,True,False,68,176,1.0,0.9375,31.502192974090576
1418,False,True,-213,27,0.962962962962963,1.0,4.822638034820557
1419,False,True,-211,28,0.9642857142857143,0.9285714285714286,5.028224229812622
1420,False,True,-253,82,0.9512195121951219,0.9512195121951219,14.605668067932129
1421,True,False,-2,234,0.9957264957264957,0.9230769230769231,42.853832960128784
1422,False,True,-313,149,0.9798657718120806,0.9328859060402684,26.76459789276123
1423,True,False,103,129,0.9844961240310077,0.9612403100775194,22.376514196395874
1424,True,False,160,78,0.9743589743589743,0.9743589743589743,14.199087858200073
1425,False,True,-251,85,0.9764705882352941,0.9529411764705882,14.94333004951477
1426,True,False,83,152,0.993421052631579,0.9210526315789473,27.379738092422485
1427,False,True,-297,119,0.957983193277311,0.9495798319327731,22.17826509475708
1428,False,True,-229,47,0.9148936170212766,0.8936170212765957,8.322736024856567
1429,False,True,-217,32,1.0,1.0,5.841531991958618
1430,False,True,-244,63,0.9841269841269842,0.9682539682539683,10.918524980545044
1431,False,True,-217,41,1.0,0.9024390243902439,7.18346381187439
1432,False,True,-214,28,1.0,0.9285714285714286,4.858767032623291
1433,False,True,-217,43,0.9767441860465116,0.9534883720930233,7.941035985946655
1434,True,False,151,88,1.0,0.9431818181818182,15.209344863891602
1435,False,True,-223,43,0.9534883720930233,0.9767441860465116,7.759030103683472
1436,False,True,-216,32,0.9375,1.0,5.474923133850098
1437,True,False,135,104,0.9615384615384616,0.8653846153846154,19.03391695022583
1438,False,True,-214,27,0.962962962962963,0.962962962962963,4.996227979660034
1439,False,True,-212,26,0.9615384615384616,0.9230769230769231,4.765130996704102
1440,False,True,-343,159,0.9937106918238994,0.8930817610062893,28.38918685913086
1441,False,True,-220,40,0.975,0.975,7.105483055114746
1442,False,True,-331,142,0.9788732394366197,0.9014084507042254,26.63392686843872
1443,False,True,-275,83,0.963855421686747,0.9156626506024097,15.03353500366211
1444,True,False,61,173,0.9826589595375722,0.930635838150289,32.20578384399414
1445,False,True,-220,46,0.9130434782608696,0.8913043478260869,8.06545615196228
1446,False,True,-215,34,1.0,0.8823529411764706,6.023390054702759
1447,False,True,-215,31,1.0,0.9032258064516129,5.725849866867065
1448,False,True,-219,35,0.8571428571428572,0.7428571428571429,6.812803030014038
1449,False,True,-324,124,0.9435483870967742,0.9112903225806451,22.676361083984375
1450,False,True,-237,68,0.9264705882352942,0.9411764705882353,11.87087893486023
1451,False,True,-213,25,0.96,1.0,4.331238031387329
